CAT,STRT,COMP,SALE,DIV,METRO,SLPR,CONPR,LOTV,CLOS,FINC,AREA,FNBS,FNSQ,DET,CON,MFGS,BEDR,FULB,HAFB,STOR,FPLS,GAR,BASE,WALS,WAL1,WAL2,DECK,PATI,PRCH,FUEL,HEAT,ACS,SQFS,WEIGHT,AREA_F,FNSQ_F,SLPR_F,CONPR_F,LOTV_F,SQFS_F,AUTH
1,199909,200004,199909,1,1,274900,0,94000,2,01,30200,2,0,1,2,1,4,2,1,2,1,1,01,2,01,10,1,2,2,02,02,2,1872,38,0,0,0,0,0,0,199908
1,199911,0,0,1,1,0,0,0,0,00,32670,2,0,1,0,3,3,2,1,2,1,2,01,2,05,10,2,2,2,02,03,1,2052,72,0,0,0,0,0,0,199906
1,199906,0,0,1,1,0,0,0,0,00,0,2,0,1,0,3,3,2,1,2,1,2,01,2,01,10,2,2,1,02,02,1,2737,40,0,0,0,0,0,0,199905
1,199906,200002,199904,1,1,428000,0,0,2,01,0,2,0,1,2,3,3,2,1,2,1,2,01,2,01,10,1,2,1,02,02,1,2757,72,0,0,0,0,0,0,199906
1,199904,199908,199904,1,1,220000,0,75000,2,01,43560,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,1,2,1,02,02,1,1944,40,0,0,0,0,0,0,199904
1,199812,199905,199903,1,1,329900,0,128900,2,01,23440,2,0,1,2,3,4,2,1,2,1,2,01,2,01,10,1,2,2,04,02,1,2128,19,0,0,0,0,1,0,199811
1,199805,199902,199902,1,1,232000,0,60000,2,01,87120,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,1,04,03,2,2704,21,0,0,0,0,0,0,199804
1,199912,0,0,1,1,0,0,0,0,00,43560,2,0,1,0,3,4,2,1,2,1,2,01,2,05,10,1,2,2,02,03,1,2916,30,0,0,0,0,0,0,199912
1,199812,199905,199904,1,1,257000,0,60000,1,01,45738,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,1,04,03,2,2484,26,0,0,0,0,0,0,199811
1,199810,199901,199806,1,1,250000,0,85000,2,01,47647,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,02,02,1,2400,104,0,0,0,0,0,0,199809
1,199904,199909,199903,1,1,267500,0,80000,2,01,44089,2,0,1,2,3,3,3,0,2,1,2,01,2,05,10,1,2,2,02,02,1,2472,53,0,0,0,0,0,0,199904
1,199904,199909,199906,1,1,265000,0,100000,2,01,13000,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,02,02,1,2268,20,0,0,0,0,0,0,199904
1,199905,199909,199908,1,1,245000,0,90000,1,01,15420,2,0,1,2,3,3,2,1,2,0,2,01,2,05,10,1,2,2,04,02,1,1886,27,0,0,0,0,0,0,199905
1,200001,0,200001,1,1,227000,0,88700,2,01,10000,2,0,1,2,3,3,2,1,2,0,1,01,2,05,10,1,2,2,02,02,2,3000,22,0,0,0,0,1,0,199912
1,199909,0,199908,1,1,490500,0,150000,2,01,82764,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,2,1,1,02,02,1,3082,35,0,0,0,0,0,0,199909
1,199901,199905,199904,1,1,275000,0,90000,2,00,40000,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,1,02,02,1,2499,39,0,0,0,0,0,0,199812
1,199903,199908,199903,1,1,374000,0,110000,2,01,71000,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,1,2,1,03,02,2,2484,24,0,0,0,0,0,0,199903
1,199903,199908,199809,1,1,300000,0,95000,2,01,87120,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,02,02,2,2592,36,1,0,0,0,0,0,199903
1,199903,199911,199902,1,1,400000,0,100000,2,01,87120,2,0,1,2,3,5,3,1,2,1,3,01,1,05,02,1,2,2,02,02,1,5724,58,1,0,0,0,0,0,199903
1,199810,199908,199905,1,1,635000,0,0,2,01,52272,2,0,1,2,3,4,3,2,2,2,3,01,1,01,02,1,1,2,02,02,1,4200,19,0,0,1,0,0,0,199810
1,199803,199902,199809,1,1,284500,0,75000,2,01,3430,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,1,2,1,02,02,1,2160,21,0,0,0,0,0,0,199801
1,199903,199907,199902,1,1,121900,0,40000,2,01,10890,2,0,1,2,3,2,1,1,2,0,1,01,2,05,10,1,2,2,02,03,2,1080,56,0,0,0,0,0,0,199806
1,199902,199912,199809,1,1,265000,0,90000,2,01,21780,2,0,1,2,3,4,3,0,2,1,3,01,1,05,02,1,2,2,02,02,1,3132,19,0,0,0,0,0,0,199811
1,199906,199912,199903,1,1,425000,0,140000,2,01,87120,2,0,1,2,3,4,2,1,2,1,3,01,1,05,07,1,2,1,04,03,1,2955,18,1,0,0,0,0,0,199903
1,199909,200004,0,1,1,0,0,0,0,00,25673,2,0,1,0,3,5,2,1,2,1,2,01,2,05,10,1,2,1,02,02,1,2780,46,0,0,0,0,0,0,199909
1,199907,199912,199902,1,1,190000,0,0,2,01,0,2,0,1,2,3,2,2,0,1,0,1,01,2,01,10,1,2,2,02,03,1,1566,48,0,0,0,0,0,0,199906
1,199911,0,199910,1,1,275000,0,107400,2,04,21780,2,0,1,2,3,3,2,1,2,1,3,01,1,05,02,1,2,1,02,02,1,2808,21,0,0,0,0,1,0,199910
1,199810,199902,199809,1,1,134900,0,0,2,01,0,2,0,2,2,3,2,1,1,2,0,2,01,2,05,10,1,2,1,02,02,1,1382,26,0,0,0,0,0,0,199810
1,199906,0,199912,1,1,635000,0,0,2,01,49783,2,0,1,2,3,4,3,1,2,1,2,01,2,02,10,1,2,2,03,02,1,4163,32,0,0,1,0,0,0,199905
1,199808,199902,199910,1,1,197600,0,0,2,01,6500,2,0,2,1,3,3,1,1,2,1,2,01,2,05,10,1,1,2,02,02,1,1620,63,0,0,0,0,0,0,199806
1,199810,199907,199903,1,1,269900,0,70000,2,01,8276,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,02,03,2,2177,19,0,0,0,0,0,0,199810
1,199906,200003,199906,1,1,358000,0,85000,2,01,12000,2,0,1,2,3,3,2,1,2,1,2,01,1,05,02,1,2,2,02,02,1,2250,72,0,0,0,0,0,0,199906
1,199906,200001,199905,1,1,157000,0,61300,2,01,9336,2,0,1,2,2,3,2,1,2,0,2,01,1,05,02,1,2,2,02,02,1,1800,54,0,0,0,0,1,0,199905
1,199902,199908,199907,1,1,92000,0,0,2,05,9000,2,0,2,2,3,3,1,1,2,0,4,01,2,05,10,2,2,1,02,02,2,1344,19,0,0,0,0,0,0,199902
1,199909,199912,199909,1,1,250000,0,30000,2,01,30000,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,02,02,1,2000,38,0,0,0,0,0,0,199908
1,199805,199904,199812,1,1,134900,0,40000,2,01,10890,2,0,1,2,3,2,2,0,2,0,1,01,2,05,10,1,2,2,02,03,2,1436,56,0,0,0,0,0,0,199805
1,199809,199909,199905,1,1,0,0,0,0,00,8712,2,0,2,1,3,2,2,0,2,1,2,01,2,05,10,1,2,2,04,02,1,2252,26,0,0,0,0,0,0,199809
1,199912,200002,0,1,1,0,0,0,0,00,17860,2,0,1,0,3,3,2,1,2,1,2,01,2,05,10,2,2,2,04,03,2,2160,23,0,0,0,0,0,0,199911
1,199903,199908,199902,1,1,250000,0,65000,2,01,43560,2,0,1,2,3,3,1,1,2,1,2,01,2,05,10,1,2,1,04,03,2,2640,30,0,0,0,0,0,0,199902
1,199808,199902,199902,1,1,240000,0,93800,2,01,17000,2,0,1,2,3,3,1,0,2,0,1,01,2,05,10,1,2,2,02,02,2,1836,19,0,0,0,0,1,0,199807
1,199812,199905,199811,1,1,200400,0,65000,2,01,33375,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,1,2,1,02,02,1,2025,52,0,0,0,0,0,0,199812
1,199904,199908,199904,1,1,209000,0,81600,2,01,6000,2,0,2,1,3,3,2,1,2,1,2,01,2,01,10,1,2,2,02,02,1,1730,107,0,0,0,0,1,0,199904
1,199902,199907,199902,1,1,220000,0,60000,2,01,43560,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,04,03,2,2276,30,0,0,0,0,0,0,199902
1,200001,0,0,1,1,0,0,0,0,00,69260,2,0,1,0,3,4,2,1,2,1,2,01,2,05,10,1,2,1,04,02,2,2636,43,0,0,0,0,0,0,199910
1,199907,199910,199907,1,1,320000,0,90000,2,01,50965,2,0,1,2,3,3,2,1,1,1,2,01,2,05,10,1,2,1,02,02,1,2600,40,0,0,0,0,0,0,199907
1,199905,199911,199908,1,1,174900,0,38000,1,01,4356,1,200,2,1,3,2,1,1,2,1,1,01,1,05,07,1,2,2,02,02,1,1391,32,0,0,0,0,0,0,199904
1,199806,199903,199903,1,1,169900,0,40000,2,01,15246,2,0,1,2,3,3,2,1,2,0,2,01,2,05,10,2,2,2,04,03,2,1460,34,0,0,0,0,0,0,199806
1,199608,199906,199902,1,1,635000,0,0,2,01,43560,2,0,1,2,3,4,3,1,2,0,3,01,1,05,02,1,2,2,04,02,1,4600,42,0,0,1,0,0,0,199607
1,199911,0,0,1,1,0,0,0,0,00,78103,2,0,1,0,3,4,2,1,2,1,2,01,2,05,10,1,2,1,02,02,1,2600,35,0,0,0,0,0,0,199911
1,199906,199907,199905,1,1,260000,0,85000,2,01,43605,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,02,03,1,2646,48,0,0,0,0,0,0,199906
1,199810,199908,199809,1,1,379000,0,105000,2,01,40075,2,0,1,2,3,4,2,1,2,1,2,01,2,01,10,2,2,1,02,03,2,2950,39,0,0,0,0,0,0,199809
1,199805,199901,199902,1,1,204500,0,50000,2,01,54450,2,0,1,2,3,3,2,1,2,0,2,01,2,05,10,1,2,1,04,03,2,2389,21,0,0,0,0,0,0,199805
1,199810,199906,199902,1,1,315000,0,90000,2,01,27031,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,1,02,02,1,2398,104,0,0,0,0,0,0,199809
1,199903,199908,199901,1,1,258900,0,75000,2,01,20000,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,2,2,1,02,03,1,2462,19,0,0,0,0,0,0,199902
1,199912,0,200003,1,1,500000,0,195300,1,01,9378,2,0,2,2,3,3,1,1,2,1,2,01,2,01,10,1,2,2,02,02,1,2916,44,0,0,0,0,1,0,199912
1,199908,0,0,1,1,0,0,0,0,00,71874,2,0,1,0,3,4,2,1,2,1,2,01,2,05,10,1,2,2,04,03,2,2419,19,0,0,0,0,0,0,199908
1,199906,199910,199904,1,1,400000,0,100000,2,01,32670,2,0,1,2,3,4,2,1,2,1,2,01,1,05,02,2,2,2,02,02,1,3165,32,0,0,0,0,0,0,199906
1,199907,0,0,1,1,0,0,0,0,00,0,2,0,1,0,3,3,1,1,2,9,2,01,2,05,10,1,2,2,00,00,0,1800,20,0,0,0,0,0,0,199907
1,199906,200001,199904,1,1,249900,0,25000,2,01,15000,2,0,2,1,3,2,2,1,1,1,2,01,2,05,10,1,2,2,02,02,1,1800,24,0,0,0,0,0,0,199906
1,199811,199907,199907,1,1,450000,0,150000,2,01,87120,2,0,1,2,3,4,2,2,2,2,2,01,2,01,10,2,2,1,04,02,1,2800,39,1,0,0,0,0,0,199810
1,199902,199907,199805,1,1,265500,0,100000,2,01,21780,2,0,1,2,3,3,2,1,2,1,3,01,2,05,10,2,2,2,02,02,1,2093,41,0,0,0,0,0,0,199901
1,199806,199904,199812,1,1,460000,0,155000,2,01,50094,2,0,1,2,3,4,2,1,2,1,2,01,2,01,10,1,2,2,04,02,1,3100,21,0,0,0,0,0,0,199806
1,199909,199912,199908,1,1,159000,0,48000,2,01,5000,2,0,1,2,3,3,2,0,2,0,2,01,2,05,10,1,2,2,02,03,2,1192,21,0,0,0,0,0,0,199909
1,199910,200001,199909,1,1,300000,0,117200,2,01,30000,2,0,1,2,3,4,1,1,2,2,1,01,2,01,10,1,2,2,02,02,2,3124,46,0,0,0,0,1,0,199909
1,199909,199912,199908,1,1,313000,0,90000,2,01,40511,2,0,1,2,3,3,2,0,1,0,2,01,2,05,10,1,2,1,02,02,1,2085,46,0,0,0,0,0,0,199909
1,199909,0,0,1,1,0,0,0,0,00,42253,2,0,1,0,3,4,2,1,2,1,3,01,2,01,10,1,2,2,04,02,1,2857,23,0,0,0,0,0,0,199909
1,199905,199909,199904,1,1,249900,0,60000,2,01,7560,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,02,02,1,1988,65,0,0,0,0,0,0,199905
1,199806,199912,199911,1,1,515000,0,160000,2,00,26499,2,0,1,2,3,4,2,1,2,1,3,01,2,01,10,1,2,2,04,03,1,3137,21,0,0,0,0,0,0,199806
1,199912,0,200002,1,1,348500,0,70000,2,01,87120,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,1,04,03,2,2959,35,0,0,0,0,0,0,199912
1,199812,199902,199812,1,1,249000,0,95000,2,01,43721,2,0,1,2,3,3,2,1,2,1,2,01,2,01,10,1,2,2,02,02,2,1992,31,0,0,0,0,0,0,199812
1,199905,199909,199909,1,1,450000,0,90000,2,01,87120,2,0,1,2,3,4,3,1,2,1,3,01,2,01,10,1,2,2,04,02,1,3996,20,1,0,0,0,0,0,199904
1,199907,200003,199905,1,1,328000,0,115000,2,01,43560,2,0,1,2,3,3,2,1,2,1,2,01,2,01,10,1,2,1,02,02,1,2150,40,0,0,0,0,0,0,199905
1,199909,199911,199908,1,1,260000,0,50000,2,01,30000,2,0,1,2,3,3,2,1,2,1,1,01,2,01,10,1,2,1,02,02,1,1800,40,0,0,0,0,0,0,199907
1,200002,0,199911,1,1,350000,0,90000,2,01,20000,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,1,02,03,1,2916,23,0,0,0,0,0,0,200001
1,199804,199904,199906,1,1,635000,0,0,1,01,53578,2,0,1,2,3,4,3,1,2,1,3,01,1,01,02,1,2,2,04,02,1,4693,21,0,0,1,0,0,0,199804
1,199908,199910,199908,1,1,145000,0,50000,2,01,7200,2,0,1,2,3,3,1,1,1,0,2,01,2,01,10,1,2,2,01,02,2,1092,19,0,0,0,0,0,0,199908
1,199904,199908,199903,1,1,307300,0,90000,1,01,40075,2,0,1,2,3,4,2,9,1,1,2,01,2,05,10,1,2,2,02,02,2,2106,53,0,0,0,0,0,0,199904
1,199903,199909,199904,1,1,180000,0,60000,2,04,25264,2,0,1,2,3,2,2,0,1,1,2,01,1,05,02,1,2,2,02,02,1,1644,72,0,0,0,0,0,0,199903
1,199911,0,199908,1,1,270000,0,105500,2,01,87120,2,0,1,2,3,3,2,1,2,2,2,01,2,01,10,1,0,1,02,03,1,4104,43,1,0,0,0,1,0,199910
1,199810,199904,199809,1,1,192500,0,0,2,04,0,2,0,1,2,3,2,2,0,1,0,1,01,2,05,10,1,2,2,02,03,1,1300,78,0,0,0,0,0,0,199809
1,199910,200004,199905,1,1,340000,0,85000,2,01,21780,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,02,03,1,2916,23,0,0,0,0,0,0,199909
1,199909,200002,199909,1,1,0,0,0,0,01,14400,2,0,1,2,3,3,2,0,2,0,2,01,2,01,10,1,2,2,02,02,1,2500,23,0,0,0,0,0,0,199909
1,199808,199905,199901,1,1,255000,0,70000,0,01,7664,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,2,2,1,02,02,2,2220,39,0,0,0,0,0,0,199808
1,199903,199911,199903,1,1,224700,0,70000,0,00,7770,2,0,1,2,3,3,1,1,2,1,1,01,2,05,10,2,2,2,02,02,1,1377,78,0,0,0,0,0,0,199810
1,199906,199912,199909,1,1,258000,0,90000,2,01,43560,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,1,2,1,04,03,2,2419,57,0,0,0,0,0,0,199906
1,199910,200003,200001,1,1,271000,0,80000,2,00,12526,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,1,04,02,1,2160,23,0,0,0,0,0,0,199909
1,199809,199901,199902,1,1,226000,0,75000,2,01,15407,1,700,1,2,3,3,3,0,2,1,2,01,2,05,10,1,2,2,04,02,1,2114,39,0,0,0,0,0,0,199809
1,0,0,0,1,1,0,0,0,0,00,31000,2,0,1,0,3,3,2,1,2,1,2,01,2,05,10,2,2,2,04,03,2,2200,21,0,0,0,0,0,0,199802
1,199907,199911,199907,1,1,536000,0,200000,1,01,87120,2,0,1,2,3,4,3,1,2,1,3,01,2,05,10,1,2,1,04,03,1,3942,20,1,0,0,0,0,0,199907
1,199906,199912,199910,1,1,345000,0,100000,1,01,87120,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,04,03,1,3240,32,0,0,0,0,0,0,199906
1,199902,199907,199812,1,1,222000,0,80000,2,01,87120,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,2,2,1,03,02,1,2000,41,1,0,0,0,0,0,199901
1,199909,0,199909,1,1,227000,0,70000,2,01,27213,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,1,2,2,02,02,1,2134,38,0,0,0,0,0,0,199908
1,199909,199912,199909,1,1,172400,0,67300,2,01,36744,2,0,1,2,3,3,2,0,1,1,2,01,2,05,10,1,2,2,04,03,2,1524,46,0,0,0,0,1,0,199909
1,199809,199905,199906,1,1,239500,0,85000,2,01,81021,1,440,1,2,3,3,2,1,2,0,2,01,2,05,10,1,2,2,04,03,2,1989,21,0,0,0,0,0,0,199805
1,199907,200002,199912,1,1,525000,0,150000,2,01,42751,2,0,1,2,3,4,2,1,2,1,3,01,2,01,10,1,2,2,03,02,1,3450,20,0,0,0,0,0,0,199907
1,199801,199907,199904,1,1,482000,0,150000,2,01,8000,1,1000,2,1,3,2,2,1,2,1,2,01,2,01,10,2,1,2,02,02,1,3888,42,0,0,0,0,0,0,199712
1,199811,199912,199902,1,1,450000,0,120000,2,01,43560,2,0,1,2,3,4,2,1,2,1,3,01,2,01,10,1,2,2,02,02,1,3300,39,0,0,0,0,0,0,199809
1,199904,199909,199903,1,1,255000,0,90000,2,01,40075,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,2,2,1,02,02,2,2592,53,0,0,0,0,0,0,199904
1,199907,199911,199907,1,1,319000,0,95000,2,00,14375,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,1,02,02,1,2400,20,0,0,0,0,0,0,199907
1,199912,0,199908,1,1,446000,0,0,2,01,0,2,0,1,2,3,3,2,0,2,1,2,01,2,01,10,1,1,1,02,02,1,2268,57,0,0,0,0,0,0,199910
1,199905,0,200002,1,1,339000,0,95000,2,01,78408,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,04,02,2,3456,20,0,0,0,0,0,0,199905
1,199906,199911,199906,1,1,250000,0,70000,2,01,7700,2,0,1,2,3,4,2,1,2,0,2,01,2,05,10,2,2,2,02,02,1,2249,36,0,0,0,0,0,0,199906
1,199905,199909,199907,1,1,279900,0,75000,2,01,8117,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,1,02,03,1,1622,18,0,0,0,0,0,0,199905
1,199904,199907,199903,1,1,275000,0,80000,2,01,47288,2,0,1,2,3,4,2,1,2,1,2,01,2,01,10,1,2,2,04,03,1,2050,20,0,0,0,0,0,0,199904
1,199911,0,199909,1,1,92000,0,0,1,05,6750,2,0,1,2,3,3,1,1,2,0,4,01,2,05,10,2,2,1,04,02,2,1290,73,0,0,1,0,0,0,199909
1,199810,199901,199810,1,1,309000,0,120700,2,01,9400,2,0,1,2,3,3,2,1,2,1,2,01,2,01,10,1,2,2,02,03,2,1618,19,0,0,0,0,1,0,199810
1,199906,0,199905,1,1,0,0,0,0,01,12000,2,0,1,2,3,4,2,1,2,1,2,01,1,05,02,1,2,2,02,02,1,2808,72,0,0,0,0,0,0,199906
1,199903,199906,199903,1,1,189900,0,74200,2,01,12500,2,0,1,2,3,3,2,0,1,0,2,01,2,05,10,1,2,2,02,02,2,1500,18,0,0,0,0,1,0,199903
1,199809,199903,199808,1,1,300000,0,117200,2,01,43560,2,0,1,2,3,3,2,0,2,2,3,01,2,05,10,1,2,2,02,02,1,3500,78,0,0,0,0,1,0,199808
1,199903,199908,199902,1,1,269900,0,70000,2,01,7798,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,1,2,2,02,03,0,2160,18,0,0,0,0,0,0,199903
1,199911,0,0,1,1,0,0,0,0,00,48787,2,0,1,0,3,4,2,1,2,1,2,01,2,05,10,1,2,2,04,02,1,2430,19,0,0,0,0,0,0,199908
1,199707,199809,199902,1,1,372500,0,125000,2,01,87120,1,633,1,2,3,3,2,1,3,1,2,01,2,05,10,1,2,1,04,02,2,2635,28,0,0,0,0,0,0,199707
1,199911,0,0,1,1,0,0,0,0,00,6800,2,0,1,0,3,3,2,1,2,0,1,01,2,05,10,1,2,2,02,03,2,2160,19,0,0,0,0,0,0,199908
1,199907,0,199905,1,1,332000,0,0,2,01,0,2,0,2,2,3,3,2,1,2,1,2,01,2,01,10,2,2,1,02,02,1,2700,40,0,0,0,0,0,0,199907
1,199802,199808,199901,1,1,169000,0,65000,2,01,10890,0,0,1,2,1,3,2,0,1,0,2,03,2,05,10,1,2,1,04,03,2,1572,21,0,0,0,0,0,0,199802
1,199907,199911,199907,1,1,320000,0,90000,2,00,40075,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,02,02,1,2592,40,0,0,0,0,0,0,199907
1,199911,0,199911,1,1,315000,0,89000,2,01,32670,2,0,1,2,3,4,2,1,2,2,2,01,2,05,10,1,2,2,02,02,1,3024,35,0,0,0,0,0,0,199911
1,199809,199901,199809,1,1,164000,0,60000,2,00,25264,2,0,1,2,3,2,2,0,1,1,2,01,1,05,02,2,2,1,02,02,1,1533,78,0,0,0,0,0,0,199809
1,199806,199902,199808,1,1,187500,0,0,2,04,0,2,0,1,2,3,2,2,0,1,1,2,01,2,05,10,1,2,2,02,03,1,1609,56,0,0,0,0,0,0,199806
1,199812,199904,199812,1,1,239900,0,65000,2,01,10650,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,1,2,1,02,02,1,2376,21,0,0,0,0,0,0,199812
1,199804,199904,199903,1,1,130000,0,30000,2,00,11251,2,0,1,2,3,3,1,0,2,0,4,01,2,05,10,1,2,2,02,02,2,1288,21,0,0,0,0,0,0,199803
1,199907,199912,199910,1,1,399500,0,156000,2,01,9630,2,0,1,2,3,4,2,1,2,1,2,01,2,01,10,1,2,1,04,02,1,2419,18,0,0,0,0,1,0,199906
1,199903,199907,199810,1,1,226900,0,69000,2,01,14374,2,0,1,1,3,2,2,1,2,1,2,01,2,05,10,1,2,1,04,02,2,1800,36,0,0,0,0,0,0,199903
1,199903,199907,199904,1,1,310000,0,75000,2,01,15590,2,0,1,2,3,3,2,1,2,1,2,01,2,01,10,1,2,2,04,03,1,2067,36,0,0,0,0,0,0,199903
1,199810,199903,199812,1,1,0,0,0,0,00,0,2,0,2,1,3,2,1,1,2,0,2,01,2,05,10,1,2,1,03,02,1,1382,26,0,0,0,0,0,0,199810
1,199912,0,199909,1,1,196100,0,0,2,01,0,2,0,1,2,3,3,2,1,2,0,2,01,2,05,10,1,1,1,02,03,1,1824,30,0,0,0,0,0,0,199912
1,199909,199912,199912,1,1,0,0,0,0,01,5000,2,0,2,2,3,2,1,1,2,0,4,01,2,01,10,1,2,2,02,02,2,1296,23,0,0,0,0,0,0,199909
1,199812,199904,199810,1,1,270000,0,90000,2,01,25000,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,02,02,1,2500,39,0,0,0,0,0,0,199812
1,199907,0,0,1,1,0,0,0,0,00,17720,2,0,1,0,1,3,2,1,2,9,2,01,2,05,10,1,2,2,04,02,0,1404,76,0,0,0,0,0,0,199907
1,199902,199906,199902,1,1,384000,0,125000,1,01,43560,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,04,02,1,3024,19,0,0,0,0,0,0,199902
1,199810,200001,199903,1,1,320500,0,0,2,01,0,2,0,2,2,3,3,2,1,2,1,2,01,2,01,10,2,2,1,02,02,1,2737,39,0,0,0,0,0,0,199807
1,199812,199902,199810,1,1,234900,0,0,2,01,18500,2,0,1,2,3,4,1,1,2,0,2,01,2,01,10,1,2,2,02,03,2,2016,31,0,0,0,0,0,0,199812
1,199808,199908,199908,1,1,500000,0,195300,2,01,7609,2,0,2,2,3,3,2,1,2,1,2,01,2,01,10,2,1,2,02,01,1,2700,39,0,0,0,0,1,0,199807
1,199901,199909,199905,1,1,245000,0,0,2,01,8750,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,1,2,2,02,03,1,1987,19,0,0,0,0,0,0,199901
1,199812,199905,199812,1,1,259000,0,60000,2,01,8314,0,0,1,2,3,3,1,1,2,0,2,03,2,05,10,2,2,2,04,03,2,1694,26,0,0,0,0,0,0,199812
1,199903,199911,199903,1,1,220000,0,60000,2,01,25265,2,0,1,2,3,2,2,0,1,1,2,01,1,05,02,1,2,1,02,02,1,1544,72,0,0,0,0,0,0,199903
1,199903,199907,199901,1,1,136000,0,40000,2,01,8910,2,0,1,2,3,2,2,0,2,0,1,01,2,05,10,1,2,2,02,03,2,1436,52,0,0,0,0,0,0,199808
1,199902,199909,199904,1,1,230000,0,70000,2,01,10890,2,0,1,2,3,4,2,1,2,1,1,01,2,05,10,1,2,1,02,02,1,2160,19,0,0,0,0,0,0,199902
1,199906,199910,199909,1,1,275900,0,70000,1,01,14374,2,0,1,1,3,3,2,1,2,0,2,01,2,05,10,1,2,2,04,02,1,2430,72,0,0,0,0,0,0,199906
1,199903,199908,199901,1,1,210000,0,75000,2,01,33407,2,0,1,2,3,3,3,0,1,1,1,01,2,05,10,1,2,2,02,02,1,2472,36,0,0,0,0,0,0,199903
1,199902,199907,199811,1,1,273600,0,95000,2,01,14374,2,0,1,2,3,3,2,1,2,1,3,01,2,05,10,2,2,1,02,02,1,2700,33,0,0,0,0,0,0,199901
1,199902,199905,199902,1,1,362000,0,0,2,01,43560,2,0,1,2,3,4,2,1,2,1,3,01,2,01,10,1,2,2,04,03,1,3000,20,0,0,0,0,0,0,199902
1,199810,199904,199902,1,1,217000,0,70000,2,01,10314,2,0,1,2,3,3,2,1,2,0,2,01,2,05,10,1,2,2,02,02,2,1800,19,0,0,0,0,0,0,199810
1,200003,0,0,1,1,0,0,0,0,00,21780,2,0,1,0,3,3,2,1,2,1,2,01,2,05,10,1,2,2,04,02,1,2538,30,0,0,0,0,0,0,199912
1,199812,199905,199812,1,1,0,0,0,0,01,43560,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,04,02,1,3132,19,0,0,0,0,0,0,199812
1,199912,200004,0,1,1,0,0,0,0,00,23554,2,0,1,0,3,4,2,1,2,0,2,01,2,01,10,1,2,2,02,02,2,2100,89,0,0,0,0,0,0,199912
1,199907,200001,199908,1,1,445000,0,122000,2,01,82764,2,0,1,2,3,3,2,1,2,1,2,01,2,01,10,2,2,1,04,02,1,2462,36,0,0,0,0,0,0,199906
1,199910,0,0,1,1,0,0,0,0,00,87120,2,0,1,0,3,5,4,2,2,2,3,01,2,01,10,1,2,2,02,02,1,4700,23,1,0,0,0,0,0,199910
1,199904,199908,199905,1,1,228400,0,40000,2,01,4356,2,0,2,1,3,2,2,1,2,1,1,01,2,05,10,1,2,2,02,02,1,1598,62,0,0,0,0,0,0,199812
1,200001,0,199909,1,1,469000,0,145000,2,01,52272,2,0,1,2,3,4,2,1,2,1,2,01,0,00,00,1,2,2,04,02,1,4193,22,0,0,0,0,0,0,199912
1,199903,199907,199904,1,1,279000,0,70000,1,01,43560,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,1,2,2,04,03,2,2419,58,0,0,0,0,0,0,199903
